"ChgOpId","Partner","Type","Nb_Nodes_source","nb_activ_source","nb_AndGtw_source","nb_XorGtw_source","Nb_Nodes_target","nb_activ_target","nb_AndGtw_target","nb_XorGtw_target","nb_affected_partners","nb_Insert_genreated","nb_Replace_generated","nb_Delete_generated","exec_time"
"6f87002b-2ed1-47f4-9eda-6e81c25fed87","partner3","Replace","7","3","2","0","12","6","0","2","3","2","0","1","1612"
"bedf0fcd-cb33-4eb2-b746-2d1c3b79c35e","partner9","Replace","12","6","2","2","20","16","2","2","2","0","1","1","29"
"88a7cf89-f8ad-412c-96ad-d95c50029781","partner17","Insert","11","3","0","6","39","13","0","20","3","3","0","0","27782"
"b4884764-c637-4b05-af50-ebc0d73346e6","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","306"
"75f8c69b-6828-4907-bac3-98d2a9b71987","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","687"
"13bbf7ad-3e9c-4ff8-a4d3-4dc9a39c3943","partner8","Replace","27","11","4","10","42","20","2","20","7","0","2","5","204"
"aa44d860-4816-40cd-91e8-5df495bb7222","partner18","Insert","3","1","0","0","4","2","0","0","1","1","0","0","822"
"c63a2956-fb8d-4c64-a2cb-b5d71f78ec52","partner7","Replace","41","23","2","12","34","24","6","4","10","0","1","9","461"
"176215f9-a718-4bd1-9a00-bd67463dd889","partner3","Insert","9","3","0","4","15","3","0","6","3","3","0","0","25644"
"fda737d6-1920-4c10-9c05-b1dfc38d547f","partner17","Replace","27","9","2","14","57","17","0","36","5","2","3","0","1847"
"5432abd6-2558-40e0-9444-50d4f4808850","partner3","Replace","6","2","0","2","4","2","0","0","2","1","0","1","292"
"6b9eb119-476d-45d8-a179-0d7d39d8dd4d","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","1743"
"40d69b21-4ca1-4679-be55-2cd15151682c","partner8","Delete","1","1","0","0","1","1","0","0","1","0","0","1","19"
"a88cf4bc-f603-4bee-ab74-3bbbf74a504f","partner9","Replace","41","17","6","16","96","24","2","54","9","8","1","0","70068"
"a835b940-39b8-4707-8c0a-3abe9d4f2434","Acquirer","Insert","13","5","2","4","20","8","0","8","2","2","0","0","592"
"d5b039cb-e20f-4b17-be5a-b07cc5a423d3","partner4","Replace","10","4","0","4","13","5","0","8","2","0","2","0","9"
"b1cddcf9-ae1e-4798-89ef-3ee9e918dce7","partner4","Replace","34","12","0","20","100","42","4","54","4","0","4","0","99"
"e5859608-2065-4ea8-bd2e-5494a8374305","partner4","Insert","4","2","0","0","6","2","0","0","2","2","0","0","719"
"fc5b6b0f-22ec-4627-aa35-f1c25b637c25","partner7","Replace","20","8","0","10","48","8","0","30","6","5","1","0","9545"
"551b0bba-0186-4bcf-b07b-16ebf602a904","partner4","Replace","21","7","0","10","32","16","2","14","4","0","1","3","92"
"cc51dcb9-a5c5-40fa-8102-efecff2b97fa","partner7","Insert","3","1","0","0","20","14","0","4","1","1","0","0","39858"
"8029828e-813c-4a7c-9175-6ad4fe1650e0","partner3","Replace","7","3","0","2","5","3","0","0","3","1","0","2","11973"
"fd80a822-27f1-449b-9816-37f19496a86e","partner7","Insert","3","1","0","0","7","3","0","2","1","1","0","0","272"
"961f80ec-f723-4858-9f33-ca971c1b83a7","partner4","Replace","10","4","0","4","12","4","0","6","3","1","1","1","6219"
"f312d10a-f792-4019-9d76-7cfb5ab262e6","partner7","Insert","15","7","0","6","115","41","6","56","6","6","0","0","17388"
"5887b6b5-4f58-4f61-b68d-5821081731cf","partner20","Insert","6","2","0","2","13","3","0","6","2","2","0","0","547"
"8f9429f3-18ec-4bc4-8d83-bc3fa0a95585","partner11","Insert","3","1","0","0","3","1","0","0","1","1","0","0","327"
"0697321b-65cb-4556-8638-087f25f5ef30","partner2","Insert","6","2","0","2","10","4","2","2","1","1","0","0","3627"
"d5cfe83f-74fa-45fa-92e5-e7391f8298fb","partner3","Replace","6","2","0","2","6","2","0","2","2","1","0","1","5658"
"129e04dd-a8c8-4952-84d5-61f6d8ba94a8","partner3","Replace","30","12","2","14","25","17","0","8","10","0","1","9","437"
"190031b7-cccb-43f7-b513-b4a9032dfa9a","partner20","Replace","18","4","0","10","18","6","0","12","2","0","2","0","15"
"19631a5b-4873-42d7-83c4-b9c10f6bce63","partner7","Replace","42","30","4","6","69","45","8","16","6","0","6","0","81"
"964f641d-5ca9-4e9a-b70a-2fb4aa52b8de","partner7","Insert","21","15","2","2","63","37","2","12","6","6","0","0","115825"
"7f5cd45e-7bb0-4fcb-93c9-e8385857c2d9","partner3","Replace","8","2","2","2","14","6","0","6","2","1","0","1","10639"
"ad31bbbe-8a96-4b0a-8b1c-98d36777c6bb","partner9","Insert","3","1","0","0","11","5","2","2","1","1","0","0","974"
"dd96f3a2-ad9e-40ab-bd25-08eba6dc7a7e","partner8","Replace","14","6","4","2","10","6","0","4","2","0","2","0","28"
"89e0d12d-b42e-4148-b64c-84f282a65300","partner15","Insert","3","1","0","0","17","13","0","2","1","1","0","0","346"
"bdf3d837-666e-45e1-9120-95ad356de5db","partner4","Replace","14","6","0","6","11","7","0","4","4","0","2","2","49"
"a81a6ff8-d84f-4b7c-8e8a-0f4759ef2b0a","partner3","Replace","45","19","4","20","114","34","0","72","10","4","6","0","2862"
"345b26eb-0d15-4347-9328-09d06509c8aa","partner7","Replace","6","2","0","2","4","2","0","0","2","1","0","1","1704"
"00ad574c-af85-4439-a9f8-d2f309368028","partner18","Replace","15","5","0","6","14","6","2","6","3","0","1","2","45"
"515fec57-02fe-4abd-90a2-af97c33fa3c5","partner15","Insert","3","1","0","0","3","1","0","0","1","1","0","0","351"
"07105115-f75e-4cdd-8fb6-131bea547bb5","partner11","Insert","3","1","0","0","3","1","0","0","1","1","0","0","291"
"f865f02b-2052-4269-969e-67a5dd7c112e","partner9","Insert","3","1","0","0","20","14","0","4","1","1","0","0","21796"
"c378de97-3b00-4879-a583-cf63a2655d32","partner9","Replace","6","2","0","2","15","7","0","6","2","1","0","1","9692"
"c11efa2d-806c-4285-93c5-826faed4168c","partner3","Replace","58","24","4","28","121","39","0","82","10","0","10","0","632"
"0050817a-c281-4af4-ad32-d4292e3d7679","partner12","Insert","3","1","0","0","3","1","0","0","1","1","0","0","295"
"65584499-fb10-4079-a1ca-8f67e6d503fa","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","11335"
"aed392a0-7f0f-45a6-b1bc-fead8c774939","partner19","Insert","3","1","0","0","4","2","0","0","1","1","0","0","256"
"0b1cab79-053a-41ba-b744-33cf4942c8ad","partner10","Insert","3","1","0","0","3","1","0","0","1","1","0","0","382"
"9652c499-fdef-446f-83ac-ed6c912feff8","partner17","Insert","5","1","0","2","9","3","0","4","1","1","0","0","273"
"461846ec-98be-40ae-a22c-cfdf51215df2","partner14","Insert","3","1","0","0","3","1","0","0","1","1","0","0","322"
"7a86512d-0ac0-45ae-bf10-3edfed6eedf8","partner7","Replace","41","23","2","12","44","28","6","10","10","0","1","9","444"
"5689a9aa-99ac-43b9-b8eb-888c9f6d792b","partner3","Replace","9","3","2","2","13","7","0","4","3","1","0","2","10280"
"b2f68437-47c0-4fe1-89ad-3501336802a1","partner6","Insert","4","2","0","0","10","4","0","2","2","2","0","0","684"
"83e44a9e-d66f-44c8-b481-34303ba93b01","partner7","Insert","15","7","0","6","35","7","0","16","6","6","0","0","7828"
"fe8e9717-f37b-4c1b-8656-5925e17f57c2","partner14","Insert","14","12","0","0","18","12","0","0","3","3","0","0","2839"
"075ce359-3c14-4679-a609-a6ddbd7fadbe","partner7","Replace","57","37","4","14","198","80","14","96","10","4","6","0","1621"
"9112baa8-c1b6-4e8a-b859-70d5faa27e14","partner4","Insert","10","4","0","4","20","4","0","8","4","4","0","0","19216"
"7edc28c7-dfdd-43e1-803c-2a19970b0e9c","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","11997"
"871c44c0-a7ba-4912-bed9-78ddce892196","Traveler","Replace","16","6","0","8","19","7","0","12","2","0","2","0","14"
"dbbc99a4-f646-4352-8fbd-c53f77510613","TravelAgency","Replace","16","8","2","4","15","9","4","2","5","0","2","3","92"
"53d7660b-918d-4f30-a820-94a6746dac24","partner8","Insert","3","1","0","0","5","3","0","0","1","1","0","0","1267"
"267fc816-57c9-49b1-a97d-78ea339b2447","partner11","Replace","17","7","2","6","25","11","6","8","5","0","1","4","102"
"d369e8c2-651c-40fd-b470-bff06a19f37b","partner16","Replace","9","3","0","4","7","3","2","2","2","0","1","1","16"
"dd570e78-059f-4ca4-a638-215da78645fc","partner16","Replace","8","2","0","4","6","2","0","2","2","1","0","1","429"
"e78c2ed6-4cfb-410d-b3ab-97cb416304f0","partner18","Replace","16","6","0","8","17","5","2","10","2","0","2","0","25"
"0ccfad4d-3508-44d7-9ff2-030b64e01285","partner9","Insert","20","10","4","4","46","18","2","14","6","6","0","0","11530"
"a31430af-bf65-4a29-a471-521e87d9c969","partner8","Insert","3","1","0","0","3","1","0","0","1","1","0","0","335"
"920889b0-fe25-41ee-bebe-1e19da6cc044","partner2","Insert","3","1","0","0","4","2","0","0","1","1","0","0","296"
"66d068ce-da07-4810-b2a9-ba250fa127c6","partner5","Replace","6","2","0","2","5","3","0","2","1","0","1","0","4"
"0f2b1179-55f3-4a2a-ad76-4f1abf17ff6b","Traveler","Insert","10","4","0","4","55","23","4","24","2","2","0","0","610"
"50907910-f5c5-49e8-88aa-c864288e98e8","partner7","Insert","3","1","0","0","7","3","0","2","1","1","0","0","282"
"80815683-84b1-4ab6-96d0-08222bfe9810","partner18","Insert","12","4","0","6","25","5","0","14","3","3","0","0","1354"
"4f5b0377-7c4e-458f-a3a5-abb32af44c69","partner7","Replace","36","22","2","10","64","32","8","16","10","4","2","4","3529"
"c3bd73f9-0c08-4cbe-939c-7aa2b4cd02ba","TravelAgency","Insert","12","6","2","2","82","34","8","30","5","5","0","0","4527"
"d6d45a32-1cbe-49d8-8907-b23d5945627f","partner15","Insert","3","1","0","0","3","1","0","0","1","1","0","0","353"
"82e97623-73b6-4aaf-a500-92cb789d5ecb","partner3","Insert","9","3","0","4","27","11","0","10","3","3","0","0","20120"
"6a9f23dc-95d5-4d5e-b211-081383582b80","partner7","Insert","3","1","0","0","22","10","4","6","1","1","0","0","4220"
"89bf66df-9a9a-48ba-906c-475f2beec2ea","partner15","Insert","15","11","0","2","19","11","0","4","2","2","0","0","634"
"0969b0d9-00bb-40fd-ab13-95c0c572dda3","Airline","Insert","13","5","0","6","37","11","2","18","3","3","0","0","848"
"0bef4cbc-4623-4580-8f57-44cb3abc021e","Acquirer","Replace","9","3","0","4","7","5","0","2","2","0","1","1","17"
"3845ffa4-70a0-4526-931d-20a59e3b19f4","partner7","Replace","38","22","2","12","47","25","4","18","6","0","2","4","232"
"fa80918b-af79-4894-88bc-ecf4c88fad8e","partner7","Replace","6","2","0","2","6","2","0","2","2","1","0","1","2139"
"b56e6eaf-6778-4cde-a320-5ddc362391e1","partner17","Insert","3","1","0","0","7","5","0","0","1","1","0","0","7353"
"ce2752fb-c76e-4597-80ed-221b5e920e1d","partner7","Insert","21","15","2","2","33","15","2","4","6","6","0","0","1793"
"eff015f0-1c1a-42bb-bab6-1d83948ef692","TravelAgency","Replace","7","3","2","0","4","2","2","0","2","0","0","2","23"
"2c09f5cc-a529-485f-bbb2-201d29a6f028","partner3","Replace","33","13","4","14","113","33","0","64","10","8","2","0","38808"
"c09c00c8-60ff-46ca-8d9e-9599fca80377","partner3","Delete","1","1","0","0","3","1","0","2","1","0","0","1","7"
"bd1f556e-6438-461c-bd14-bcce4b16b597","partner12","Replace","10","4","0","4","12","4","0","4","4","2","0","2","19714"
"dfb127cb-0ac3-415f-aa88-15102a6012f8","partner9","Insert","3","1","0","0","11","5","0","4","1","1","0","0","2852"
"aef4f88e-7f45-441c-ab2f-dc017abd5085","partner3","Replace","6","2","0","2","6","4","0","2","2","0","1","1","10"
"85cb0bfd-3b08-4a2d-9479-d046d65cab13","partner11","Insert","3","1","0","0","3","1","0","0","1","1","0","0","281"
"ddfd7eef-4b73-4506-af04-8f4c09209d04","partner14","Insert","16","12","0","2","24","12","0","6","3","3","0","0","1031"
"baf166f7-a645-4c6d-91d0-2f1a311611da","partner9","Insert","20","10","4","4","34","14","2","6","6","6","0","0","2001"
"a98d2d8a-fc5a-4f9f-b044-d45acc602b01","partner9","Insert","6","2","0","2","25","11","2","8","2","2","0","0","792"
"fc664410-987c-4365-9505-1fcb3d3fa75c","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","1522"
"c62e8403-5eca-431b-b672-2264364944a7","partner11","Insert","16","6","2","6","74","26","6","32","5","5","0","0","1633"
"dca3341f-b74c-4ed7-bc62-b9688b345eff","partner9","Replace","26","12","6","6","20","14","2","4","6","0","2","4","191"
"7d03d066-a885-4f3d-977c-82d2b6da8ff5","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","343"
"7664fc6b-9bb4-41f0-9c4d-87b248b04bc5","partner4","Insert","18","6","0","10","47","11","2","26","4","4","0","0","20620"
"4bd00b30-6234-4ec3-819f-9f09794d608f","partner7","Delete","15","13","2","0","15","13","0","2","5","0","0","5","100"
"18d8946e-50f7-4199-85ed-4b5f6849a272","partner7","Insert","3","1","0","0","5","3","0","0","1","1","0","0","332"
"490bb342-a4cb-4eac-bb0a-40aafbe4837d","partner3","Replace","17","7","2","6","11","7","0","4","6","0","1","5","136"
"cc82eaeb-bef5-45f5-aa3f-be054c2a5825","partner9","Insert","3","1","0","0","5","3","0","0","1","1","0","0","429"
"24f890e8-def5-4aef-9a46-e74f341d8826","partner6","Replace","12","4","0","6","13","5","4","4","2","0","2","0","10"
"2c4fa771-e41c-43eb-950e-04f524f3a286","partner10","Insert","3","1","0","0","4","1","1","0","1","1","0","0","989"
"e1d71a40-1959-4b2e-a5cf-1a5aa13482d6","partner3","Replace","37","15","2","16","36","18","0","16","10","0","2","8","448"
"16c1f9cb-bbf7-4516-addd-8cdd01ff1ebb","partner9","Insert","3","1","0","0","8","6","0","0","1","1","0","0","336"
"964d09a8-2448-4a01-8f77-bd192768761a","partner7","Insert","4","2","0","0","10","6","0","0","2","2","0","0","1886"
"afc777fc-483e-44ab-98de-609c31c8a1e4","partner9","Replace","10","4","0","4","14","4","0","6","3","2","0","1","34420"
"5379d287-57fc-4cbb-a81e-d5dcda05e651","partner9","Insert","3","1","0","0","11","5","0","4","1","1","0","0","38514"
"03dbca97-4f7c-4080-a461-89e1d12ab345","partner8","Replace","10","4","4","0","23","11","0","12","2","0","2","0","12"
"daabba90-cd43-473d-aa55-73f2341d3b04","partner3","Insert","6","2","2","0","6","2","0","0","2","2","0","0","707"
"6c3a9eb3-7915-4bb5-b3ef-baead40b89b9","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","268"
"a4aa30b8-248b-45c9-99ca-ae2aae15cb88","partner8","Insert","3","1","0","0","5","3","0","0","1","1","0","0","1329"
"cf934b01-c5b7-4094-abaf-e61683197a23","partner4","Replace","36","12","0","20","0","0","0","0","0","0","0","0","86"
"cce6ea58-12cc-44d7-a542-4b3e7b356682","partner1","Insert","3","1","0","0","8","4","0","2","1","1","0","0","290"
"819ee86b-f861-4012-878b-c73ddef3aac9","partner9","Insert","3","1","0","0","20","14","0","4","1","1","0","0","80137"
"63f675ef-d04c-4524-9c99-bf26340ea5cc","partner7","Insert","3","1","0","0","7","3","0","2","1","1","0","0","2883"
"e34d647d-2354-45a3-82c3-6c58969e66bd","partner9","Insert","20","10","4","4","52","22","4","14","6","6","0","0","86141"
"57fa9c80-a437-44c8-8a47-729a0e667904","partner3","Insert","6","2","2","0","6","2","0","0","2","2","0","0","4229"
"06a84b73-8722-42cf-83e6-1794342f2db4","TravelAgency","Insert","3","1","0","0","3","1","0","0","1","1","0","0","276"
"20b4e08b-636c-45a6-96a9-7b9d1cab59d7","Acquirer","Replace","9","3","2","2","10","6","0","4","2","0","1","1","25"
"b8071a34-cfa2-4e8e-a2e3-3035f9ebb938","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","2750"
"15c874e4-f230-49bd-92d3-42e31f5322aa","partner17","Replace","21","7","4","8","68","22","0","40","5","3","2","0","27092"
"00a0d67a-e1e1-4905-958d-b305669b5259","partner7","Replace","7","3","0","2","6","4","0","2","2","0","1","1","13"
"b4038a31-1661-43f4-8676-74600d890dd8","partner11","Insert","4","2","0","0","10","4","0","2","2","2","0","0","8298"
"b04516a3-99c9-4f05-af37-bedef5fcef1b","partner9","Insert","3","1","0","0","11","5","0","4","1","1","0","0","38475"
"862f9a18-ab0b-4ddb-b1dd-3294f28946cb","partner8","Insert","4","2","0","0","14","6","0","4","2","2","0","0","5204"
"c5d21f17-52ba-476a-8b6e-bbda2bc792b9","partner3","Insert","3","1","0","0","5","3","0","0","1","1","0","0","1322"
"e96ffedf-12ac-45e2-a5f1-99a2481bbf87","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","9398"
"d7bd70f2-eb19-49e8-80e1-3944e313a1c8","partner9","Replace","22","8","2","10","10","8","0","2","5","0","1","4","212"
"8d42e3e8-7a69-481d-8162-6cc46db1b972","partner9","Insert","3","1","0","0","5","3","0","0","1","1","0","0","2345"
"383c18d2-b746-43fb-a9e9-6f01a6b46d4f","partner12","Insert","8","2","0","4","14","2","0","8","2","2","0","0","742"
"41bcaea7-d467-41e1-8f76-143c0a02ef9a","partner15","Insert","3","1","0","0","9","7","0","0","1","1","0","0","302"
"7c77a5ca-2bd5-4bb7-893c-2291faff9de5","partner20","Insert","8","2","0","4","14","2","0","8","2","2","0","0","712"
"3271eb70-8031-480d-992c-bd4b2e757606","partner9","Replace","7","3","0","2","22","16","0","4","3","1","0","2","40314"
"836185cc-f638-4191-ad3d-57f43884fae4","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","19462"
"b6d834e7-fa3a-4c4e-968b-668e613564fb","partner9","Replace","7","3","0","2","26","12","4","8","2","1","0","1","24138"
"7107dcdf-75e3-4087-8711-dc0140b959b3","partner3","Replace","6","2","0","2","5","3","0","2","1","0","1","0","3"
"36476ad7-45a3-44ad-ab8d-2ed0ca3dd518","partner16","Insert","3","1","0","0","6","2","0","2","1","1","0","0","72998"
"2a51cbaa-fbf6-4379-b128-c71c36e9c2b2","partner17","Replace","7","3","0","2","6","4","0","0","3","1","0","2","266"
"a5411f9f-ad2a-4c05-b318-71488f9aff0f","partner8","Delete","1","1","0","0","1","1","0","0","1","0","0","1","6"
"a22ea0f4-7a02-4e21-920c-5ffb153d8aad","partner7","Replace","6","2","0","2","6","2","0","2","2","1","0","1","2444"
"45a7a089-d49c-48bc-85c3-5570ba6174b9","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","286"
"03793244-6c87-4360-b185-b0ecca7b1a23","partner11","Replace","14","4","0","8","14","4","2","8","2","0","2","0","15"
"b5a76be9-e849-48c2-beac-3b4e828fd8c4","partner7","Insert","3","1","0","0","17","7","0","8","1","1","0","0","3024"
"361ee185-1276-4eb4-829d-f916cacb01d4","partner11","Insert","8","4","2","0","26","12","2","4","4","4","0","0","43505"
"bf2bdd25-b5f5-4d81-b0bd-5721a78a2d27","partner16","Replace","15","3","0","10","10","4","0","6","2","0","1","1","52"
"73f7ac59-593a-43aa-b8c1-f57be7d9b2bb","Acquirer","Insert","13","5","2","4","17","5","0","8","2","2","0","0","600"
"8570ea81-f18f-4702-973b-e5e5dc078019","partner9","Replace","13","5","2","4","16","10","0","4","5","1","0","4","10515"
"b2c35266-5330-443b-a838-1af454a3a778","partner9","Replace","45","19","8","16","88","52","6","30","9","0","3","6","600"
"fd117e5e-16e3-43e3-9ba5-fe7fe0c4f9bd","partner9","Delete","3","1","0","2","4","2","0","2","1","0","0","1","12"
"824c4e54-5e8c-43fb-936b-ad17cd2b9ba3","partner11","Replace","12","4","0","6","10","4","2","4","2","0","2","0","11"
"dbe038db-0bbe-4884-88b3-ab7b77020906","partner9","Replace","9","3","2","2","1","1","0","0","1","0","0","1","19"
"14572fe3-4c74-4cee-a611-7b53f09894b3","partner9","Insert","14","6","2","4","38","16","0","12","5","5","0","0","17179"
"489ed487-880d-4e18-91fa-9b2f64f49a76","partner9","Insert","3","1","0","0","4","2","0","0","1","1","0","0","2033"
"45be6f8a-f68a-4c1b-8a98-bfdb274f08ad","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","1643"
"ad04b432-234f-4545-a566-02a7556e8d6a","partner3","Replace","12","4","2","4","28","12","0","12","4","2","1","1","61077"
"853e189b-ebf4-4d68-9718-23af73d131e2","partner15","Insert","3","1","0","0","3","1","0","0","1","1","0","0","349"
"616b4ed7-9378-466a-9730-98f2dd5c714a","partner7","Replace","24","16","2","4","17","15","0","2","6","0","0","6","194"
"8f340de8-a431-4a1f-9da8-7a959daaabbd","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","7164"
"a090f1a9-b1c5-438f-80fc-f3cf090af314","partner9","Replace","19","7","4","6","40","20","2","16","6","1","0","5","439"
"dab303dd-20c8-4b7a-a19f-fb4e0f44e510","partner11","Replace","12","4","2","4","38","16","6","14","4","1","1","2","421"
"eeb90302-e83a-487b-ad6a-5d4775330acc","partner8","Replace","14","6","2","4","10","6","0","4","4","0","2","2","43"
"c32e5768-94cc-4912-b3a9-2992b174a927","partner11","Replace","6","2","0","2","4","2","0","2","1","0","1","0","3"
"6f282b2b-7aa2-48e6-8921-8a11eca5ef96","partner3","Insert","3","1","0","0","11","5","0","4","1","1","0","0","41130"
"74baabdd-a7c4-491f-a1c4-6254aad2c9b1","partner4","Replace","8","4","0","2","8","4","0","2","3","1","1","1","6244"
"d8e76aa6-fc8b-46dc-b33a-78ce0dc4dff3","partner9","Replace","18","8","2","6","33","13","0","12","6","4","1","1","26300"
"445bf892-0457-465b-a9ae-c084b9673249","Acquirer","Insert","6","2","0","2","10","2","0","4","2","2","0","0","571"
"5c59aa1f-8391-4818-b6bf-fa4fb4fa0948","partner7","Insert","3","1","0","0","5","3","0","0","1","1","0","0","1059"
